Date,Price,Open,High,Low,Vol.,Change %
18-11-2011,"8,850.25","8,867.80","8,872.65","8,706.00",22.13M,-0.90%
17-11-2011,"8,930.90","9,049.30","9,124.90","8,899.65",16.66M,-1.44%
16-11-2011,"9,061.55","9,055.60","9,145.65","8,957.05",18.30M,-0.27%
15-11-2011,"9,085.70","9,254.75","9,308.50","9,062.40",16.74M,-2.04%
14-11-2011,"9,275.00","9,416.35","9,458.35","9,254.30",17.02M,-0.19%
11-11-2011,"9,292.55","9,553.00","9,571.85","9,270.35",25.50M,-3.13%
09-11-2011,"9,592.65","9,896.15","9,896.15","9,565.10",25.06M,-2.64%
08-11-2011,"9,852.55","9,855.95","9,893.95","9,732.85",15.10M,0.16%
04-11-2011,"9,836.35","9,887.90","9,914.10","9,808.10",14.17M,0.55%
03-11-2011,"9,782.50","9,743.85","9,814.65","9,648.65",17.56M,0.01%
02-11-2011,"9,781.05","9,739.10","9,888.70","9,726.75",16.92M,-0.42%
01-11-2011,"9,822.25","9,898.40","9,984.35","9,782.70",21.29M,-1.68%
31-10-2011,"9,989.65","9,932.00","10,080.05","9,826.80",23.83M,0.73%
28-10-2011,"9,917.05","9,837.95","9,932.40","9,837.35",27.73M,3.88%
26-10-2011,"9,546.60","9,574.55","9,607.30","9,523.70",3.68M,0.37%
25-10-2011,"9,511.60","9,709.85","9,817.10","9,323.00",55.34M,-1.41%
24-10-2011,"9,647.85","9,819.50","9,916.60","9,606.75",20.49M,-0.49%
21-10-2011,"9,695.35","9,767.40","9,811.35","9,678.40",12.40M,-0.52%
20-10-2011,"9,746.40","9,722.85","9,763.80","9,618.35",18.00M,-0.96%
19-10-2011,"9,841.35","9,673.00","9,865.85","9,673.00",13.39M,2.69%
18-10-2011,"9,583.90","9,625.55","9,634.55","9,492.95",13.09M,-1.41%
17-10-2011,"9,721.30","9,717.35","9,788.20","9,666.35",13.01M,0.63%
14-10-2011,"9,660.40","9,548.25","9,691.85","9,526.95",20.81M,0.72%
13-10-2011,"9,591.25","9,594.00","9,685.05","9,547.10",22.12M,1.15%
12-10-2011,"9,482.30","9,240.40","9,514.20","9,193.75",21.93M,3.31%
11-10-2011,"9,178.65","9,262.10","9,363.20","9,148.10",16.62M,0.11%
10-10-2011,"9,168.90","9,051.00","9,190.85","8,982.90",18.68M,1.45%
07-10-2011,"9,038.25","8,970.55","9,120.05","8,970.55",22.11M,3.87%
05-10-2011,"8,701.30","8,930.75","8,991.80","8,626.45",29.66M,-2.38%
04-10-2011,"8,913.35","9,135.05","9,240.15","8,818.05",24.40M,-2.97%
03-10-2011,"9,185.90","9,332.60","9,332.60","9,156.45",14.78M,-2.98%
30-09-2011,"9,468.30","9,600.35","9,635.65","9,420.65",17.96M,-1.92%
29-09-2011,"9,653.40","9,467.55","9,688.65","9,406.35",22.78M,1.48%
28-09-2011,"9,512.15","9,670.45","9,675.65","9,449.00",16.62M,-1.12%
27-09-2011,"9,619.95","9,528.30","9,661.50","9,528.30",16.51M,2.51%
26-09-2011,"9,384.50","9,373.95","9,467.75","9,165.80",21.00M,0.09%
23-09-2011,"9,375.70","9,418.70","9,540.80","9,284.65",25.55M,-1.52%
22-09-2011,"9,520.60","9,756.20","9,756.20","9,489.70",15.10M,-4.11%
21-09-2011,"9,929.00","9,838.60","9,962.95","9,809.30",17.28M,1.19%
20-09-2011,"9,812.70","9,589.35","9,848.65","9,578.60",13.79M,2.39%
19-09-2011,"9,583.55","9,664.35","9,664.35","9,545.85",11.20M,-1.41%
16-09-2011,"9,720.25","9,744.65","9,798.75","9,590.15",25.94M,0.62%
15-09-2011,"9,660.35","9,569.35","9,708.80","9,390.10",17.23M,1.98%
14-09-2011,"9,472.45","9,365.05","9,507.35","9,267.55",17.46M,1.42%
13-09-2011,"9,339.70","9,454.45","9,567.50","9,260.90",14.92M,-0.59%
12-09-2011,"9,395.25","9,550.95","9,550.95","9,347.15",15.02M,-2.93%
09-09-2011,"9,678.70","9,947.10","9,972.00","9,647.60",17.55M,-2.43%
08-09-2011,"9,920.05","9,888.55","9,940.25","9,749.20",17.88M,0.62%
07-09-2011,"9,858.90","9,698.40","9,906.80","9,683.95",18.05M,2.08%
06-09-2011,"9,657.60","9,556.95","9,695.45","9,364.60",23.33M,0.45%
05-09-2011,"9,614.05","9,509.00","9,630.05","9,448.75",16.55M,0.34%
02-09-2011,"9,581.35","9,707.45","9,707.45","9,490.00",21.61M,0.50%
30-08-2011,"9,533.40","9,466.30","9,565.30","9,355.15",17.15M,2.04%
29-08-2011,"9,342.45","9,099.85","9,378.10","9,099.85",15.07M,4.10%
26-08-2011,"8,974.55","9,186.40","9,217.70","8,917.95",16.93M,-2.21%
25-08-2011,"9,177.25","9,393.35","9,401.15","9,134.95",28.81M,-1.66%
24-08-2011,"9,331.85","9,453.05","9,561.90","9,275.15",17.18M,-1.65%
23-08-2011,"9,488.70","9,474.05","9,523.00","9,303.35",19.42M,0.86%
22-08-2011,"9,407.35","9,422.65","9,466.10","9,224.95",19.17M,0.03%
19-08-2011,"9,404.85","9,452.70","9,587.70","9,280.25",26.51M,-2.05%
18-08-2011,"9,601.50","9,987.60","10,002.30","9,564.95",26.09M,-3.53%
17-08-2011,"9,953.20","10,050.00","10,173.10","9,869.75",19.18M,-1.03%
16-08-2011,"10,056.40","10,315.10","10,315.10","10,023.00",15.20M,-1.24%
12-08-2011,"10,182.70","10,469.15","10,469.15","10,131.65",17.19M,-1.51%
11-08-2011,"10,338.80","10,419.40","10,516.90","10,323.50",14.43M,-1.19%
10-08-2011,"10,463.20","10,516.45","10,516.45","10,393.70",15.01M,2.62%
09-08-2011,"10,196.55","9,952.20","10,424.25","9,920.80",24.69M,-0.35%
08-08-2011,"10,232.30","10,121.40","10,481.50","10,072.45",19.28M,-1.18%
05-08-2011,"10,354.50","10,306.10","10,392.25","10,150.30",21.69M,-1.73%
04-08-2011,"10,537.05","10,682.45","10,765.95","10,515.05",12.17M,-0.96%
03-08-2011,"10,639.55","10,647.90","10,686.40","10,545.15",13.90M,-0.97%
02-08-2011,"10,743.30","10,902.55","10,902.55","10,720.30",14.55M,-1.79%
01-08-2011,"10,939.00","11,014.15","11,064.90","10,882.05",11.38M,0.42%
29-07-2011,"10,893.65","10,820.65","10,968.80","10,758.40",18.57M,0.60%
28-07-2011,"10,828.50","10,902.60","10,954.25","10,799.85",24.19M,-1.56%
27-07-2011,"11,000.15","11,126.70","11,139.65","10,961.95",18.02M,-1.03%
26-07-2011,"11,114.55","11,397.95","11,430.75","11,068.20",20.89M,-2.43%
25-07-2011,"11,391.80","11,286.25","11,433.10","11,233.35",18.85M,0.88%
22-07-2011,"11,291.95","11,110.75","11,309.45","11,105.70",20.12M,2.19%
21-07-2011,"11,049.80","11,159.10","11,193.05","11,021.70",12.41M,-1.03%
20-07-2011,"11,164.70","11,372.15","11,388.50","11,142.40",10.14M,-1.32%
19-07-2011,"11,313.85","11,230.05","11,353.75","11,204.75",13.12M,0.76%
18-07-2011,"11,228.85","11,234.70","11,277.45","11,176.85",7.42M,-0.05%
15-07-2011,"11,234.55","11,249.40","11,334.60","11,195.50",8.20M,-0.26%
14-07-2011,"11,263.80","11,121.40","11,385.35","11,072.50",17.43M,1.09%
13-07-2011,"11,142.25","11,065.20","11,164.25","11,060.90",10.11M,1.09%
12-07-2011,"11,022.55","11,040.70","11,131.75","10,941.30",11.84M,-1.01%
11-07-2011,"11,135.50","11,275.00","11,275.00","11,106.85",8.95M,-1.33%
08-07-2011,"11,285.15","11,431.95","11,451.25","11,270.00",13.66M,-1.23%
07-07-2011,"11,426.10","11,298.00","11,446.55","11,232.15",11.84M,1.27%
06-07-2011,"11,283.05","11,379.20","11,404.70","11,255.05",8.27M,-1.08%
05-07-2011,"11,406.10","11,385.05","11,431.70","11,302.60",9.89M,0.23%
04-07-2011,"11,379.80","11,379.05","11,401.00","11,322.05",9.60M,1.11%
01-07-2011,"11,255.00","11,359.95","11,359.95","11,190.00",10.82M,0.09%
30-06-2011,"11,244.65","11,183.25","11,271.35","11,149.20",23.07M,0.82%
29-06-2011,"11,153.35","11,110.35","11,170.35","11,090.55",13.56M,0.90%
28-06-2011,"11,054.05","11,059.15","11,114.20","10,986.70",12.62M,0.20%
27-06-2011,"11,032.50","10,808.90","11,068.60","10,774.10",16.06M,1.64%
24-06-2011,"10,854.50","10,576.50","10,875.25","10,576.50",16.21M,3.12%
23-06-2011,"10,526.45","10,453.10","10,553.35","10,421.65",8.65M,0.49%
22-06-2011,"10,475.20","10,526.40","10,551.80","10,435.05",8.96M,0.15%
21-06-2011,"10,459.15","10,503.75","10,645.10","10,426.85",11.69M,-0.24%
20-06-2011,"10,484.30","10,592.65","10,618.40","10,340.40",11.19M,-1.08%
17-06-2011,"10,598.25","10,652.85","10,652.85","10,548.20",12.01M,0.25%
16-06-2011,"10,572.15","10,550.65","10,706.00","10,502.40",14.29M,-0.51%
15-06-2011,"10,626.65","10,789.90","10,795.85","10,608.80",9.10M,-1.64%
14-06-2011,"10,803.95","10,737.30","10,830.40","10,737.30",14.10M,0.81%
13-06-2011,"10,717.50","10,675.30","10,757.40","10,616.05",8.52M,0.03%
10-06-2011,"10,714.25","10,800.45","10,814.85","10,627.60",9.34M,-0.66%
09-06-2011,"10,785.40","10,775.45","10,850.35","10,734.75",8.35M,-0.06%
08-06-2011,"10,791.45","10,816.40","10,882.30","10,764.70",8.23M,-0.75%
07-06-2011,"10,873.45","10,799.35","10,918.25","10,796.15",7.57M,0.17%
06-06-2011,"10,854.65","10,734.25","10,873.90","10,682.30",9.70M,0.67%
03-06-2011,"10,782.00","10,860.25","10,946.75","10,751.10",10.10M,-0.53%
02-06-2011,"10,839.25","10,872.25","10,881.40","10,802.35",10.75M,-1.76%
01-06-2011,"11,033.40","11,011.20","11,056.40","10,959.10",11.30M,0.11%
31-05-2011,"11,020.85","10,828.95","11,036.75","10,819.45",19.89M,2.22%
30-05-2011,"10,781.45","10,742.00","10,823.25","10,715.10",10.40M,0.55%
27-05-2011,"10,722.65","10,491.45","10,735.20","10,491.45",15.73M,2.43%
26-05-2011,"10,468.30","10,404.05","10,501.90","10,379.25",21.94M,1.09%
25-05-2011,"10,355.80","10,427.15","10,428.25","10,340.65",18.23M,-0.67%
24-05-2011,"10,425.55","10,360.95","10,524.80","10,360.75",12.37M,0.55%
23-05-2011,"10,368.25","10,612.55","10,612.55","10,339.95",15.37M,-2.77%
20-05-2011,"10,664.10","10,582.45","10,727.25","10,540.95",15.11M,1.00%
