Date,Sentiment_Score,Prob_Pos,Prob_Neg,News_Volume
"September 07, 2016, Wednesday",0.070262,0.19369009,0.12342809,9
"September 07, 2017, Thursday",0.32501096,0.36588275,0.04087179,2
"September 07, 2018, Friday",-0.43888703,0.05580987,0.49469694,3
"September 07, 2019, Saturday",0.011047527,0.07263138,0.061583854,1
"September 08, 2003, Monday",-0.07192145,0.09953396,0.17145541,10
"September 08, 2004, Wednesday",-0.02276904,0.3212002,0.34396926,7
"September 08, 2005, Thursday",0.5686437,0.578776,0.010132238,5
"September 08, 2006, Friday",0.20380391,0.31754765,0.11374373,9
"September 08, 2007, Saturday",0.32133797,0.4247955,0.10345755,1
"September 08, 2008, Monday",0.56018543,0.5817893,0.021603877,6
"September 08, 2009, Tuesday",0.20873544,0.4217128,0.21297732,14
"September 08, 2010, Wednesday",0.3117686,0.42677876,0.11501019,16
"September 08, 2011, Thursday",-0.010546247,0.27724463,0.2877909,13
"September 08, 2012, Saturday",0.35832223,0.5147371,0.15641487,7
"September 08, 2013, Sunday",0.22740352,0.42457855,0.19717504,6
"September 08, 2014, Monday",0.7661571,0.7775533,0.011396228,2
"September 08, 2015, Tuesday",-0.35522553,0.07567139,0.4308969,8
"September 08, 2016, Thursday",0.15305305,0.16597874,0.012925697,5
"September 08, 2017, Friday",-0.06882318,0.33219984,0.40102303,6
"September 08, 2018, Saturday",0.042452004,0.06627127,0.023819268,3
"September 08, 2019, Sunday",-0.1984752,0.15090396,0.34937915,8
"September 09, 2003, Tuesday",0.10860791,0.28949842,0.18089053,7
"September 09, 2004, Thursday",0.496146,0.58326167,0.08711565,9
"September 09, 2005, Friday",-0.07399155,0.1921121,0.26610366,7
"September 09, 2006, Saturday",-0.28333616,0.14652179,0.42985797,5
"September 09, 2007, Sunday",-0.38776425,0.098883495,0.48664773,4
"September 09, 2008, Tuesday",0.070785016,0.28967595,0.21889092,6
"September 09, 2009, Wednesday",-0.18707381,0.1787485,0.36582232,10
"September 09, 2010, Thursday",0.42183882,0.5715255,0.14968672,15
"September 09, 2011, Friday",-0.53236,0.11414378,0.64650387,7
"September 09, 2012, Sunday",-0.2890103,0.2589128,0.5479231,4
"September 09, 2013, Monday",0.018237231,0.035670202,0.01743297,1
"September 09, 2014, Tuesday",0.28125694,0.30063048,0.019373536,8
"September 09, 2015, Wednesday",0.079604715,0.3143403,0.23473556,9
"September 09, 2016, Friday",-0.15106604,0.21877797,0.369844,10
"September 09, 2017, Saturday",-0.2845698,0.11491422,0.39948404,8
"September 09, 2018, Sunday",-0.043706972,0.28282845,0.32653543,3
"September 09, 2019, Monday",-0.37853637,0.23228863,0.610825,4
"September 10, 2004, Friday",-0.124810435,0.12873515,0.25354558,10
"September 10, 2005, Saturday",0.26940665,0.4286655,0.15925883,10
"September 10, 2006, Sunday",0.79434043,0.8079106,0.013570125,3
"September 10, 2007, Monday",0.26424232,0.4821733,0.21793097,8
"September 10, 2008, Wednesday",-0.007871681,0.28669637,0.29456803,9
"September 10, 2009, Thursday",0.015085092,0.28239158,0.26730648,19
"September 10, 2010, Friday",0.16514172,0.34232503,0.17718329,17
"September 10, 2011, Saturday",-0.40525803,0.22352715,0.62878513,3
"September 10, 2012, Monday",-0.08827706,0.33933502,0.42761207,10
"September 10, 2013, Tuesday",0.9122763,0.9252027,0.012926372,2
"September 10, 2014, Wednesday",-0.13389072,0.13566719,0.26955792,11
"September 10, 2015, Thursday",-0.69752437,0.023438204,0.7209626,1
"September 10, 2016, Saturday",0.56264305,0.58155864,0.01891557,3
"September 10, 2017, Sunday",0.893478,0.90535897,0.011881021,1
"September 10, 2018, Monday",0.038363397,0.271805,0.23344159,5
"September 10, 2019, Tuesday",0.37530383,0.38999766,0.014693837,5
"September 11, 2003, Thursday",-0.004792546,0.11275048,0.117543034,6
"September 11, 2004, Saturday",0.1365493,0.30109704,0.16454776,9
"September 11, 2006, Monday",0.41162854,0.45762786,0.045999326,7
"September 11, 2007, Tuesday",0.14632909,0.3986906,0.25236157,12
"September 11, 2008, Thursday",0.062747404,0.2854774,0.22273,13
"September 11, 2009, Friday",0.06433287,0.35282794,0.28849506,14
"September 11, 2010, Saturday",-0.4236447,0.09035676,0.5140015,3
"September 11, 2011, Sunday",0.19230504,0.4150078,0.22270274,7
"September 11, 2012, Tuesday",0.16333519,0.3573503,0.19401507,15
"September 11, 2013, Wednesday",-0.173091,0.21473874,0.38782975,11
"September 11, 2014, Thursday",0.019547105,0.25026923,0.23072211,9
"September 11, 2015, Friday",0.29038665,0.3184242,0.028037546,12
"September 11, 2016, Sunday",0.3067706,0.45346713,0.14669655,5
"September 11, 2017, Monday",0.4165151,0.45639914,0.039884057,2
"September 11, 2018, Tuesday",-0.09564769,0.3702306,0.46587825,5
"September 11, 2019, Wednesday",0.24284582,0.4184455,0.17559971,3
"September 12, 2003, Friday",0.18362567,0.43400574,0.25038007,4
"September 12, 2005, Monday",0.028275251,0.22225462,0.19397937,4
"September 12, 2006, Tuesday",0.34596458,0.39334753,0.047382955,12
"September 12, 2007, Wednesday",0.010099158,0.23931406,0.2292149,12
"September 12, 2008, Friday",0.045012165,0.2716408,0.22662863,11
"September 12, 2009, Saturday",0.14309554,0.1555433,0.012447756,1
"September 12, 2010, Sunday",0.040519606,0.26208055,0.22156097,4
"September 12, 2011, Monday",-0.086105004,0.22605355,0.31215855,9
"September 12, 2012, Wednesday",0.1119032,0.4561941,0.3442909,11
"September 12, 2013, Thursday",0.18442209,0.30287644,0.11845437,13
"September 12, 2014, Friday",0.21294291,0.23709172,0.024148814,9
"September 12, 2015, Saturday",0.02080156,0.04351586,0.022714304,3
"September 12, 2016, Monday",0.033754267,0.3071925,0.27343825,7
"September 12, 2017, Tuesday",-0.14706086,0.25670603,0.4037669,7
"September 12, 2018, Wednesday",0.15345535,0.17047149,0.01701615,2
"September 12, 2019, Thursday",-0.032594614,0.29417515,0.32676977,13
"September 13, 2003, Saturday",0.067020684,0.0938932,0.026872518,6
"September 13, 2004, Monday",0.34471837,0.4966638,0.15194544,10
"September 13, 2005, Tuesday",0.14241871,0.31699306,0.17457438,14
"September 13, 2006, Wednesday",0.22137612,0.3426997,0.121323586,9
"September 13, 2007, Thursday",0.21788958,0.35302353,0.13513394,8
"September 13, 2009, Sunday",-0.020528525,0.414385,0.43491352,2
"September 13, 2010, Monday",0.36863238,0.50679094,0.13815856,10
"September 13, 2011, Tuesday",-0.039588287,0.37994528,0.41953358,10
"September 13, 2012, Thursday",-0.03854063,0.26701546,0.30555606,17
"September 13, 2013, Friday",0.049452513,0.28079724,0.23134474,12
"September 13, 2014, Saturday",0.33888462,0.4353731,0.096488476,6
"September 13, 2015, Sunday",0.3041305,0.31418398,0.010053499,1
"September 13, 2016, Tuesday",0.070656255,0.08305687,0.012400618,5
"September 13, 2017, Wednesday",0.17894857,0.19704749,0.018098904,7
"September 13, 2018, Thursday",0.5202025,0.5374697,0.017267153,2
"September 13, 2019, Friday",-0.53151953,0.041410267,0.5729298,5
"September 14, 2004, Tuesday",-0.060614087,0.24383569,0.3044498,11
"September 14, 2005, Wednesday",-0.11046806,0.12035346,0.2308215,9
"September 14, 2006, Thursday",-0.14722672,0.26251516,0.40974188,11
"September 14, 2007, Friday",0.12953886,0.34184778,0.2123089,15
"September 14, 2008, Sunday",0.16290183,0.29370084,0.13079901,1
"September 14, 2009, Monday",0.21648979,0.3943794,0.17788965,12
"September 14, 2010, Tuesday",0.38448957,0.4118411,0.02735149,7
"September 14, 2011, Wednesday",-0.06949242,0.2247566,0.29424903,10
"September 14, 2012, Friday",-0.0132394815,0.33802778,0.35126728,14
"September 14, 2013, Saturday",0.407624,0.5386144,0.13099039,4
"September 14, 2014, Sunday",0.04916169,0.23532659,0.1861649,6
"September 14, 2015, Monday",0.37917522,0.41070876,0.031533524,3
"September 14, 2016, Wednesday",0.52677953,0.5469417,0.020162132,5
"September 14, 2017, Thursday",0.21222979,0.25925323,0.047023453,4
"September 14, 2018, Friday",-0.2726528,0.07391408,0.3465669,4
"September 14, 2019, Saturday",0.8529956,0.8620202,0.009024611,1
"September 15, 2003, Monday",0.06692119,0.17055474,0.103633545,11
"September 15, 2004, Wednesday",0.25919312,0.40226597,0.14307283,8
"September 15, 2005, Thursday",-0.16821235,0.15093635,0.31914872,8
"September 15, 2006, Friday",0.19969687,0.34398952,0.14429267,7
"September 15, 2007, Saturday",0.6562155,0.71809167,0.061876178,2
"September 15, 2008, Monday",-0.39086685,0.098087974,0.48895478,6
"September 15, 2009, Tuesday",0.41825628,0.5063242,0.088067904,10
"September 15, 2010, Wednesday",-0.18341382,0.26417074,0.44758457,10
"September 15, 2011, Thursday",0.23648714,0.4532502,0.21676306,11
"September 15, 2012, Saturday",0.3009989,0.51834875,0.21734983,6
"September 15, 2013, Sunday",-0.542847,0.111845635,0.6546926,3
"September 15, 2014, Monday",0.14194766,0.30817965,0.16623199,10
"September 15, 2015, Tuesday",0.040334854,0.31656504,0.2762302,7
"September 15, 2016, Thursday",-0.081824444,0.19797586,0.2798003,9
"September 15, 2017, Friday",0.047319148,0.062196374,0.014877226,2
"September 15, 2018, Saturday",-0.01654331,0.048325676,0.06486899,1
"September 15, 2019, Sunday",-0.42013997,0.16899234,0.5891323,2
"September 16, 2003, Tuesday",0.0824001,0.19283034,0.11043024,10
"September 16, 2004, Thursday",-0.16751844,0.20153025,0.36904868,9
"September 16, 2005, Friday",0.4019331,0.49192396,0.08999085,12
"September 16, 2006, Saturday",0.030854344,0.36102048,0.33016613,3
"September 16, 2007, Sunday",-0.1847351,0.083687186,0.26842228,3
"September 16, 2008, Tuesday",0.08046824,0.30334392,0.2228757,19
"September 16, 2009, Wednesday",0.23479152,0.3702043,0.13541274,12
"September 16, 2010, Thursday",0.5603175,0.6012617,0.040944178,12
"September 16, 2011, Friday",0.18331923,0.35865498,0.17533576,17
"September 16, 2012, Sunday",0.34027663,0.5379058,0.19762917,5
"September 16, 2013, Monday",0.1656194,0.35609403,0.19047461,10
"September 16, 2014, Tuesday",0.2013202,0.3349418,0.13362162,10
"September 16, 2015, Wednesday",0.15584232,0.3319366,0.17609426,9
"September 16, 2016, Friday",-0.18805563,0.18060596,0.36866158,10
"September 16, 2017, Saturday",0.85814786,0.87513864,0.016990773,2
"September 16, 2018, Sunday",-0.10637346,0.26398122,0.37035468,4
"September 16, 2019, Monday",-0.014431368,0.22199059,0.23642194,6
"September 17, 2003, Wednesday",-0.16936281,0.06464389,0.2340067,9
"September 17, 2004, Friday",0.120456696,0.24526355,0.12480684,14
"September 17, 2005, Saturday",0.06512375,0.27288,0.20775624,7
"September 17, 2007, Monday",-0.1944198,0.1657686,0.36018842,5
"September 17, 2008, Wednesday",0.09854008,0.36390314,0.26536304,20
"September 17, 2009, Thursday",0.42534342,0.515544,0.09020059,16
"September 17, 2010, Friday",0.5263341,0.67020375,0.14386968,3
"September 17, 2011, Saturday",-0.58374256,0.086013615,0.6697562,3
"September 17, 2012, Monday",-0.12411279,0.31949562,0.4436084,23
"September 17, 2013, Tuesday",-0.05476667,0.27187973,0.3266464,13
"September 17, 2014, Wednesday",-0.04717397,0.21169125,0.2588652,9
"September 17, 2015, Thursday",0.33970433,0.35281578,0.013111421,7
"September 17, 2016, Saturday",0.045087546,0.33780745,0.2927199,14
"September 17, 2017, Sunday",0.5368262,0.547876,0.011049801,2
"September 17, 2018, Monday",0.1594438,0.23830085,0.07885705,5
"September 17, 2019, Tuesday",-0.45451245,0.109628655,0.5641411,3
"September 18, 2003, Thursday",-0.05522623,0.12647268,0.18169889,5
"September 18, 2004, Saturday",0.377976,0.4215411,0.04356508,9
"September 18, 2006, Monday",0.31003,0.31859684,0.008566817,4
"September 18, 2007, Tuesday",0.04119706,0.39996427,0.35876718,8
"September 18, 2008, Thursday",-0.013234396,0.25675827,0.26999268,18
"September 18, 2009, Friday",0.1533185,0.42177716,0.26845866,10
"September 18, 2010, Saturday",0.5160163,0.6009389,0.084922634,3
"September 18, 2011, Sunday",0.38048923,0.50658965,0.12610044,13
"September 18, 2012, Tuesday",0.10459633,0.47991598,0.37531963,15
"September 18, 2013, Wednesday",0.17985702,0.38023338,0.20037638,14
"September 18, 2014, Thursday",0.07757374,0.2265342,0.14896046,7
"September 18, 2015, Friday",-0.11876212,0.36612403,0.48488617,4
"September 18, 2016, Sunday",0.28980792,0.2998729,0.010064988,4
"September 18, 2017, Monday",0.1298852,0.35068196,0.22079675,7
"September 18, 2018, Tuesday",0.20014238,0.40602794,0.20588557,10
"September 18, 2019, Wednesday",0.12727323,0.33507672,0.20780349,5
"September 19, 2003, Friday",-0.19126067,0.046034295,0.23729496,10
"September 19, 2005, Monday",0.15023749,0.34067112,0.19043364,5
"September 19, 2006, Tuesday",0.2393147,0.45546213,0.21614744,8
"September 19, 2007, Wednesday",0.2045116,0.41181076,0.20729917,9
"September 19, 2008, Friday",0.07711287,0.35151714,0.27440426,10
"September 19, 2009, Saturday",0.48958722,0.6081703,0.11858304,5
"September 19, 2010, Sunday",-0.19577613,0.065548256,0.2613244,4
"September 19, 2011, Monday",0.46468094,0.6259072,0.16122623,11
"September 19, 2012, Wednesday",-0.03451328,0.27575618,0.31026947,16
"September 19, 2013, Thursday",0.4421957,0.5244713,0.08227555,11
"September 19, 2014, Friday",-0.032143734,0.29817158,0.33031532,11
"September 19, 2015, Saturday",-0.30173296,0.13963857,0.4413715,14
"September 19, 2016, Monday",-0.09849015,0.23648168,0.33497182,11
"September 19, 2017, Tuesday",0.0034471974,0.02816956,0.024722362,1
"September 19, 2018, Wednesday",-0.03762601,0.25712588,0.29475188,12
"September 19, 2019, Thursday",-0.14068332,0.20736821,0.34805155,5
"September 20, 2003, Saturday",0.31405652,0.3339267,0.019870212,3
"September 20, 2004, Monday",0.31879097,0.3333382,0.014547207,2
"September 20, 2005, Tuesday",0.61644965,0.62856764,0.012118051,7
"September 20, 2006, Wednesday",-0.42517322,0.121749006,0.5469222,13
"September 20, 2007, Thursday",0.517797,0.6639686,0.14617164,11
"September 20, 2008, Saturday",0.098872125,0.29673472,0.1978626,9
"September 20, 2009, Sunday",-0.052401822,0.18421334,0.23661517,3
"September 20, 2010, Monday",0.45460957,0.5995967,0.14498714,7
"September 20, 2011, Tuesday",-0.017471187,0.21435386,0.23182504,13
"September 20, 2012, Thursday",0.1638449,0.42337635,0.25953147,14
"September 20, 2013, Friday",0.51753134,0.6525132,0.13498186,9
"September 20, 2014, Saturday",-0.24390945,0.11560611,0.35951555,5
"September 20, 2015, Sunday",0.36594942,0.4482771,0.08232766,3
"September 20, 2016, Tuesday",-0.44366622,0.03957131,0.48323753,2
"September 20, 2017, Wednesday",0.23031947,0.36955675,0.13923727,4
"September 20, 2018, Thursday",0.08782463,0.32934082,0.2415162,11
"September 20, 2019, Friday",0.07854229,0.115689576,0.03714728,3
"September 21, 2004, Tuesday",-0.16889575,0.20262328,0.37151903,5
"September 21, 2005, Wednesday",0.4695752,0.49875215,0.029176952,8
"September 21, 2006, Thursday",0.13428842,0.39481008,0.26052162,9
"September 21, 2007, Friday",0.16532506,0.43661475,0.27128968,6
"September 21, 2008, Sunday",0.3309795,0.54566085,0.21468139,5
"September 21, 2009, Monday",0.12411112,0.35374203,0.22963092,9
"September 21, 2010, Tuesday",0.26705068,0.37002307,0.10297238,14
"September 21, 2011, Wednesday",-0.18054901,0.2539671,0.43451613,7
"September 21, 2012, Friday",0.008531556,0.41109228,0.40256074,13
"September 21, 2013, Saturday",0.15693516,0.4112416,0.25430644,5
"September 21, 2014, Sunday",-0.16723926,0.19309199,0.36033124,5
"September 21, 2015, Monday",0.030478602,0.042704683,0.0122260805,1
"September 21, 2016, Wednesday",0.3861471,0.6016184,0.21547131,4
"September 21, 2017, Thursday",-0.01510126,0.30112135,0.3162226,5
"September 21, 2018, Friday",-0.009117092,0.19650191,0.205619,5
"September 21, 2019, Saturday",0.46181318,0.4728578,0.011044629,2
"September 22, 2003, Monday",0.12372054,0.20662904,0.082908496,9
"September 22, 2004, Wednesday",0.16522305,0.2254211,0.06019805,10
"September 22, 2005, Thursday",0.13416983,0.4524461,0.31827626,6
"September 22, 2006, Friday",0.09989784,0.3487061,0.24880826,12
"September 22, 2007, Saturday",-0.08777578,0.25267264,0.3404484,7
"September 22, 2008, Monday",0.10598811,0.28763923,0.18165112,12
"September 22, 2009, Tuesday",0.11204809,0.36811075,0.25606263,12
"September 22, 2010, Wednesday",0.2684166,0.5004291,0.23201245,13
"September 22, 2011, Thursday",0.11836753,0.35634685,0.23797931,14
"September 22, 2012, Saturday",-0.18545072,0.2444632,0.4299139,12
"September 22, 2013, Sunday",-0.15765437,0.322352,0.48000637,2
"September 22, 2014, Monday",-0.010385473,0.21032305,0.2207085,3
"September 22, 2015, Tuesday",0.21326494,0.3622771,0.14901218,10
"September 22, 2016, Thursday",0.2840114,0.35774565,0.07373425,8
"September 22, 2017, Friday",0.072207205,0.30689603,0.23468885,7
"September 22, 2018, Saturday",0.33060342,0.47990572,0.14930232,4
"September 22, 2019, Sunday",0.22636725,0.23922211,0.01285485,2
"September 23, 2003, Tuesday",0.056577444,0.20082514,0.14424768,6
"September 23, 2004, Thursday",0.13381104,0.34777692,0.2139659,14
"September 23, 2005, Friday",0.11502753,0.3820606,0.26703307,7
"September 23, 2006, Saturday",-0.294431,0.10490918,0.39934018,4
"September 23, 2007, Sunday",0.4128791,0.61858654,0.20570743,2
"September 23, 2008, Tuesday",-0.034144953,0.2537503,0.28789523,18
"September 23, 2009, Wednesday",0.18551701,0.37957573,0.1940587,15
"September 23, 2010, Thursday",0.099074,0.3555944,0.2565204,9
"September 23, 2011, Friday",0.23412126,0.43778878,0.2036675,11
"September 23, 2012, Sunday",-0.13522437,0.15456371,0.28978807,4
"September 23, 2013, Monday",0.020743439,0.3910637,0.37032026,7
"September 23, 2014, Tuesday",0.29644185,0.416419,0.11997718,9
"September 23, 2015, Wednesday",-0.2907644,0.19361708,0.48438144,4
"September 23, 2016, Friday",0.027803492,0.19613814,0.16833463,5
"September 23, 2017, Saturday",0.60646796,0.61658865,0.010120682,2
"September 23, 2018, Sunday",0.15344955,0.17362382,0.020174252,3
"September 23, 2019, Monday",0.19090362,0.22811314,0.037209548,5
"September 24, 2003, Wednesday",-0.038140554,0.15695116,0.19509171,8
"September 24, 2004, Friday",-0.18098255,0.1912915,0.37227404,6
"September 24, 2005, Saturday",0.023523968,0.24454066,0.22101669,10
"September 24, 2007, Monday",0.44278803,0.5276235,0.08483548,5
"September 24, 2008, Wednesday",0.07075967,0.27369592,0.20293625,12
"September 24, 2009, Thursday",-0.095661856,0.3123782,0.40804008,12
"September 24, 2010, Friday",0.08015168,0.30768928,0.22753759,12
"September 24, 2011, Saturday",0.23833442,0.4005681,0.16223364,6
"September 24, 2012, Monday",0.18282087,0.4188499,0.23602901,7
"September 24, 2013, Tuesday",0.27724272,0.3876561,0.11041337,17
"September 24, 2014, Wednesday",0.13642134,0.37075293,0.23433161,6
"September 24, 2015, Thursday",0.11450737,0.22631884,0.11181149,6
"September 24, 2016, Saturday",0.25364566,0.4054514,0.15180571,3
"September 24, 2017, Sunday",0.52105105,0.5294046,0.008353558,2
"September 24, 2018, Monday",-0.4355869,0.16332807,0.5989149,6
"September 24, 2019, Tuesday",-0.34505388,0.13094096,0.47599483,7
"September 25, 2003, Thursday",0.7741111,0.85703343,0.0829223,6
"September 25, 2004, Saturday",0.63016826,0.6416663,0.011497987,4
"September 25, 2006, Monday",-0.02624296,0.16517864,0.19142161,5
"September 25, 2007, Tuesday",0.24192657,0.44511697,0.20319039,12
"September 25, 2008, Thursday",-0.06393594,0.243292,0.30722794,14
"September 25, 2009, Friday",0.09774246,0.33111978,0.23337731,19
"September 25, 2010, Saturday",0.37750417,0.514627,0.1371228,4
